% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=407240, Sun Oct  6 13:26:14 2024, <python>{}</python>
15 90 0.6074768167936018 0 0 0.03258600206360912 1.4394525351134153
17 102 0.3702045841272514 0 0 0.024048061601320527 0.8363241431164878
8 48 0.2559443363378572 0 0 0.0582455705678013 0.3181577876739978
4 24 0.35627594245498945 0 0 0.15580806279769907 0.3414526652939453
16 96 0.15276402792208446 0 0 0.007472483930131145 0.1678922823287567
1 6 0.44665774749474413 0 0 0.2398915414921869 0.4612433464345222
9 54 0.21269262256032528 0 0 0.044974707514575045 0.2437240893865891
17 102 0.3702045841272514 0 0 0.024048061601320527 0.8363241431164878
15 90 0.09616533131704341 0 0 0.008761041593812916 0.07102868408310657
12 72 0.4825120250869184 0 0 0.054193117679795094 0.8853773836384078
16 96 0.6562173815678655 0 0 0.029427295673908636 1.6745976776821139
10 60 0.19320331885759268 0 0 0.03744627406147466 0.19861846267484734
4 24 0.3661471709873852 0 0 0.14148987190023005 0.40135516694826445
9 54 0.20853308381637603 0 0 0.04383544888315563 0.2542064279331796
17 102 0.13822360437343012 0 0 0.0057505723384415905 0.14887332596926878
16 96 0.07611735203331783 0 0 0.0054005804240397325 0.055217378234505725
2 12 0.4227374588735195 0 0 0.18446653124667223 0.47832623202912117
13 78 0.3937799861516231 0 0 0.03456463859627794 0.7588377901370396
17 102 0.13822360437343012 0 0 0.0057505723384415905 0.14887332596926878
10 60 0.26617756629484823 0 0 0.05881981388584093 0.4240832434135756
5 30 0.32766048010310134 0 0 0.12024824107752723 0.3309880897892292
17 102 0.5337294730693122 0 0 0.02202438392894651 1.227408367511311
5 30 0.3402555137648906 0 0 0.11258938904378162 0.41510581106671224
17 102 0.05388361534883889 0 0 0.003172160055638493 0.036668891724843354
14 84 0.34245574661145123 0 0 0.03256614094850108 0.5399022019125372
11 66 0.3175092458475607 0 0 0.07456928133024263 0.41294094585238406
17 102 0.05388361534883889 0 0 0.003172160055638493 0.036668891724843354
17 102 0.5337294730693122 0 0 0.02202438392894651 1.227408367511311
11 66 0.17927576471571907 0 0 0.03135222571172145 0.17852887865435763
6 36 0.356843592525329 0 0 0.09648639915203051 0.47857743965164995
3 18 0.34536408213879377 0 0 0.12663070044755903 0.36227103135820427
15 90 0.40112725679842864 0 0 0.045935434608682366 0.580924143195498
6 36 0.35729661798174905 0 0 0.1104958956945162 0.43368135194449875
12 72 0.16187736809070985 0 0 0.0259217755371677 0.15912608595972433
12 72 0.32898689217641913 0 0 0.07388493063292732 0.46368544166465214
16 96 0.49822894886918256 0 0 0.04864713725118647 0.9375888474931378
7 42 0.35504418869165427 0 0 0.09815186130524577 0.4287533049291784
13 78 0.14777784466397587 0 0 0.022673426433907372 0.12274348484894697
7 42 0.33065594555845046 0 0 0.07936891712590059 0.46965865151891756
4 24 0.34153112641993694 0 0 0.10163507713341365 0.3875693925337698
8 48 0.4446304205534811 0 0 0.10510887118604818 0.7257840718128814
17 102 0.46920643198752493 0 0 0.038082663364594024 0.8429443611499444
13 78 0.4268666892150384 0 0 0.08257555658390561 0.7041447841570235
17 102 0.46920643198752493 0 0 0.038082663364594024 0.8429443611499444
14 84 0.13774614003782565 0 0 0.017676928395837063 0.1148640500283201
9 54 0.5247265930479591 0 0 0.1302731926345607 0.7789957964168762
