% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=407240, Sun Oct  6 13:26:14 2024
15 90 0.19438261761350234 0.19438261761350234 0.19438261761350234 0.19438261761350234 0.8975619100577394 1.0928781348409815
17 102 -0.08798018647907938 -0.08798018647907938 -0.08798018647907938 -0.08798018647907938 0.9549972845620665 1.0430628871161505
8 48 -0.4784959010558117 -0.4784959010558117 -0.4784959010558117 -0.4784959010558117 0.8661385703409138 1.1179463211477545
4 24 -0.3306037299885391 -0.3306037299885391 -0.3306037299885391 -0.3306037299885391 0.8898866726685447 1.0991368021347052
16 96 -0.1495591605150545 -0.1495591605150545 -0.1495591605150545 -0.1495591605150545 0.9392924130350881 1.057227394090184
1 6 0.04316792877875017 0.04316792877875017 0.04316792877875017 0.04316792877875017 0.9781779343356962 1.0213559265891348
9 54 0.37931300121458383 0.37931300121458383 0.37931300121458383 0.37931300121458383 0.787836911286477 1.1744415699448754
17 102 -0.08798018647907938 -0.08798018647907938 -0.08798018647907938 -0.08798018647907938 0.9549972845620665 1.0430628871161505
15 90 -0.04586951851221636 -0.04586951851221636 -0.04586951851221636 -0.04586951851221636 0.9767960285995144 1.022677621986624
12 72 0.18018832003561264 0.18018832003561264 0.18018832003561264 0.18018832003561264 0.9762307603229605 1.0232172313830794
16 96 0.20497874660987164 0.20497874660987164 0.20497874660987164 0.20497874660987164 0.8975619100577394 1.0928781348409815
10 60 0.26187785373015193 0.26187785373015193 0.26187785373015193 0.26187785373015193 0.787836911286477 1.1744415699448754
4 24 -0.5381071601306833 -0.5381071601306833 -0.5381071601306833 -0.5381071601306833 0.8113113180189331 1.1583496645030729
9 54 -0.62921370734913 -0.62921370734913 -0.62921370734913 -0.62921370734913 0.6089222385911603 1.2764065603674755
17 102 -0.02916086629847625 -0.02916086629847625 -0.02916086629847625 -0.02916086629847625 0.9853116936794792 1.0144756607718473
16 96 -0.07489273924278703 -0.07489273924278703 -0.07489273924278703 -0.07489273924278703 0.9767960285995144 1.022677621986624
2 12 0.20210137965828928 0.20210137965828928 0.20210137965828928 0.20210137965828928 0.9781779343356962 1.0213559265891348
13 78 0.20813336533841753 0.20813336533841753 0.20813336533841753 0.20813336533841753 0.8898688862195276 1.0991512022185197
5 30 -0.42167359195539894 -0.42167359195539894 -0.42167359195539894 -0.42167359195539894 0.7604777498682003 1.1923395455806198
17 102 -0.02916086629847625 -0.02916086629847625 -0.02916086629847625 -0.02916086629847625 0.9853116936794792 1.0144756607718473
10 60 -0.7516179457276677 -0.7516179457276677 -0.7516179457276677 -0.7516179457276677 0.6089222385911603 1.2764065603674755
17 102 0.29117508820428756 0.29117508820428756 0.29117508820428756 0.29117508820428756 0.8419174020031372 1.1362988551451978
5 30 -0.5855675681001784 -0.5855675681001784 -0.5855675681001784 -0.5855675681001784 0.6437642673369046 1.2591932211142889
17 102 -0.21001251347628863 -0.21001251347628863 -0.21001251347628863 -0.21001251347628863 0.8888124023232976 1.1000056879290618
14 84 0.11974653003033267 0.11974653003033267 0.11974653003033267 0.11974653003033267 0.8898688862195276 1.0991512022185197
11 66 -0.641948794114365 -0.641948794114365 -0.641948794114365 -0.641948794114365 0.5983738011357409 1.2813854978554913
17 102 -0.21001251347628863 -0.21001251347628863 -0.21001251347628863 -0.21001251347628863 0.8888124023232976 1.1000056879290618
17 102 0.29117508820428756 0.29117508820428756 0.29117508820428756 0.29117508820428756 0.8419174020031372 1.1362988551451978
11 66 0.33740172229276877 0.33740172229276877 0.33740172229276877 0.33740172229276877 0.8140013990818635 1.1564608606834772
6 36 -0.4701052727270739 -0.4701052727270739 -0.4701052727270739 -0.4701052727270739 0.6437642673369046 1.2591932211142889
3 18 0.0569974837210284 0.0569974837210284 0.0569974837210284 0.0569974837210284 0.9710831665099399 1.0281038292512232
15 90 -0.017749814816623993 -0.017749814816623993 -0.017749814816623993 -0.017749814816623993 0.9910853571632345 1.0088358710992704
6 36 -0.375103446744378 -0.375103446744378 -0.375103446744378 -0.375103446744378 0.7604777498682003 1.1923395455806198
12 72 0.410478701318107 0.410478701318107 0.410478701318107 0.410478701318107 0.8140013990818635 1.1564608606834772
12 72 -0.6574356737687554 -0.6574356737687554 -0.6574356737687554 -0.6574356737687554 0.5983738011357409 1.2813854978554913
16 96 -0.15783305057692454 -0.15783305057692454 -0.15783305057692454 -0.15783305057692454 0.9910853571632345 1.0088358710992704
7 42 -0.2762154904610338 -0.2762154904610338 -0.2762154904610338 -0.2762154904610338 0.8507552583081496 1.1296970790707719
13 78 0.3314733129220795 0.3314733129220795 0.3314733129220795 0.3314733129220795 0.8176348127849747 1.1538948448286264
7 42 -0.49180587200072734 -0.49180587200072734 -0.49180587200072734 -0.49180587200072734 0.7128773583157713 1.2213950515704275
